id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,t_reaction,attempt_number,iter,day
18,6,free,1,129,motor,4,4,1,0.402,1,0,8
18,6,free,1,130,motor,6,6,1,0.671,1,0,8
18,6,free,1,131,motor,7,7,1,0.381,1,0,8
18,6,free,1,132,motor,6,6,1,0.485,1,0,8
18,6,free,1,133,motor,6,6,1,0.369,1,0,8
18,6,free,1,134,motor,7,7,1,0.375,1,0,8
18,6,free,1,135,motor,5,5,1,0.457,1,0,8
18,6,free,1,136,motor,1,1,1,0.484,1,0,8
18,6,free,1,137,motor,2,2,1,0.433,1,0,8
18,6,free,1,138,motor,4,4,1,0.409,1,0,8
18,6,free,1,139,motor,1,1,1,0.401,1,0,8
18,6,free,1,140,motor,3,3,1,0.429,1,0,8
18,6,free,1,141,motor,2,2,1,0.349,1,0,8
18,6,free,1,142,motor,8,8,1,0.451,1,0,8
18,6,free,1,143,motor,1,1,1,0.368,1,0,8
18,6,free,1,144,motor,4,4,1,0.307,1,0,8
18,6,free,1,145,motor,3,3,1,0.446,1,0,8
18,6,free,1,146,motor,1,1,1,0.425,1,0,8
18,6,free,1,147,motor,4,4,1,0.327,1,0,8
18,6,free,1,148,motor,6,6,1,0.548,1,0,8
18,6,free,1,149,motor,1,1,1,0.436,1,0,8
18,6,free,1,150,motor,5,5,1,0.570,1,0,8
18,6,free,1,151,motor,7,7,1,0.622,1,0,8
18,6,free,1,152,motor,2,2,1,0.535,1,0,8
18,6,free,1,153,motor,3,3,1,0.424,1,0,8
18,6,free,1,154,motor,7,7,1,0.686,1,0,8
18,6,free,1,155,motor,6,6,1,0.640,1,0,8
18,6,free,1,156,motor,8,8,1,0.420,1,0,8
18,6,free,1,157,motor,8,8,1,0.341,1,0,8
18,6,free,1,158,motor,4,4,1,0.455,1,0,8
18,6,free,1,159,motor,2,2,1,0.454,1,0,8
18,6,free,1,160,motor,7,6,0,0.455,1,0,8
18,6,free,1,160,motor,7,7,1,0.201,2,0,8
18,6,free,1,161,motor,2,2,1,0.695,1,0,8
18,6,free,1,162,motor,7,7,1,0.658,1,0,8
18,6,free,1,163,motor,8,8,1,0.714,1,0,8
18,6,free,1,164,motor,2,2,1,0.505,1,0,8
18,6,free,1,165,motor,1,1,1,0.351,1,0,8
18,6,free,1,166,motor,5,5,1,0.601,1,0,8
18,6,free,1,167,motor,4,4,1,0.318,1,0,8
18,6,free,1,168,motor,8,8,1,0.469,1,0,8
18,6,free,1,169,motor,6,6,1,0.636,1,0,8
18,6,free,1,170,motor,2,2,1,0.542,1,0,8
18,6,free,1,171,motor,3,3,1,0.661,1,0,8
18,6,free,1,172,motor,2,2,1,0.399,1,0,8
18,6,free,1,173,motor,2,2,1,0.326,1,0,8
18,6,free,1,174,motor,3,3,1,0.442,1,0,8
18,6,free,1,175,motor,8,8,1,0.623,1,0,8
18,6,free,1,176,motor,8,8,1,0.433,1,0,8
18,6,free,1,177,motor,3,3,1,0.534,1,0,8
18,6,free,1,178,motor,7,7,1,0.522,1,0,8
18,6,free,1,179,motor,2,2,1,0.489,1,0,8
18,6,free,1,180,motor,6,6,1,0.438,1,0,8
18,6,free,1,181,motor,2,2,1,0.548,1,0,8
18,6,free,1,182,motor,7,7,1,0.571,1,0,8
18,6,free,1,183,motor,8,8,1,0.452,1,0,8
18,6,free,1,184,motor,2,2,1,0.585,1,0,8
18,6,free,1,185,motor,2,2,1,0.286,1,0,8
18,6,free,1,186,motor,7,7,1,0.559,1,0,8
18,6,free,1,187,motor,1,1,1,0.463,1,0,8
18,6,free,1,188,motor,7,6,0,0.615,1,0,8
18,6,free,1,188,motor,7,7,1,0.170,2,0,8
18,6,free,1,189,motor,3,3,1,0.497,1,0,8
18,6,free,1,190,motor,2,2,1,0.442,1,0,8
18,6,free,1,191,motor,5,5,1,0.512,1,0,8
18,6,free,1,192,motor,8,8,1,0.394,1,0,8
18,6,free,1,193,motor,3,3,1,0.437,1,0,8
18,6,free,1,194,motor,8,8,1,0.421,1,0,8
18,6,free,1,195,motor,8,8,1,0.418,1,0,8
18,6,free,1,196,motor,1,1,1,0.424,1,0,8
18,6,free,1,197,motor,8,8,1,0.400,1,0,8
18,6,free,1,198,motor,7,7,1,0.506,1,0,8
18,6,free,1,199,motor,8,8,1,0.388,1,0,8
18,6,free,1,200,motor,1,1,1,0.408,1,0,8
18,6,free,1,201,motor,6,7,0,0.391,1,0,8
18,6,free,1,201,motor,6,6,1,0.204,2,0,8
18,6,free,1,202,motor,7,7,1,0.382,1,0,8
18,6,free,1,203,motor,5,5,1,0.400,1,0,8
18,6,free,1,204,motor,8,8,1,0.368,1,0,8
18,6,free,1,205,motor,8,8,1,0.345,1,0,8
18,6,free,1,206,motor,6,6,1,0.518,1,0,8
18,6,free,1,207,motor,2,2,1,0.514,1,0,8
18,6,free,1,208,motor,6,6,1,0.478,1,0,8
18,6,free,1,209,motor,2,2,1,0.363,1,0,8
18,6,free,1,210,motor,4,4,1,0.460,1,0,8
18,6,free,1,211,motor,4,4,1,0.292,1,0,8
18,6,free,1,212,motor,5,5,1,0.447,1,0,8
18,6,free,1,213,motor,2,2,1,0.415,1,0,8
18,6,free,1,214,motor,1,1,1,0.361,1,0,8
18,6,free,1,215,motor,2,2,1,0.586,1,0,8
18,6,free,1,216,motor,1,1,1,0.976,1,0,8
18,6,free,1,217,motor,5,5,1,0.477,1,0,8
18,6,free,1,218,motor,8,8,1,0.379,1,0,8
18,6,free,1,219,motor,2,2,1,0.469,1,0,8
18,6,free,1,220,motor,8,8,1,0.350,1,0,8
18,6,free,1,221,motor,7,7,1,0.594,1,0,8
18,6,free,1,222,motor,4,4,1,0.467,1,0,8
18,6,free,1,223,motor,3,3,1,0.403,1,0,8
18,6,free,1,224,motor,4,4,1,0.422,1,0,8
18,6,free,1,225,motor,5,5,1,0.422,1,0,8
18,6,free,1,226,motor,4,4,1,0.333,1,0,8
18,6,free,1,227,motor,6,6,1,0.398,1,0,8
18,6,free,1,228,motor,5,6,0,0.395,1,0,8
18,6,free,1,228,motor,5,5,1,0.152,2,0,8
18,6,free,1,229,motor,6,6,1,0.386,1,0,8
18,6,free,1,230,motor,1,1,1,0.585,1,0,8
18,6,free,1,231,motor,5,5,1,0.896,1,0,8
18,6,free,1,232,motor,7,7,1,0.489,1,0,8
18,6,free,1,233,motor,2,2,1,0.621,1,0,8
18,6,free,1,234,motor,6,6,1,0.665,1,0,8
18,6,free,1,235,motor,1,1,1,0.659,1,0,8
18,6,free,1,236,motor,7,7,1,0.527,1,0,8
18,6,free,1,237,motor,6,6,1,0.474,1,0,8
18,6,free,1,238,motor,7,7,1,0.369,1,0,8
18,6,free,1,239,motor,7,7,1,0.376,1,0,8
18,6,free,1,240,motor,3,4,0,0.445,1,0,8
18,6,free,1,240,motor,3,3,1,0.129,2,0,8
18,6,free,1,241,motor,3,3,1,0.623,1,0,8
18,6,free,1,242,motor,1,1,1,0.421,1,0,8
18,6,free,1,243,motor,4,4,1,0.337,1,0,8
18,6,free,1,244,motor,3,3,1,0.426,1,0,8
18,6,free,1,245,motor,2,2,1,0.383,1,0,8
18,6,free,1,246,motor,7,7,1,0.581,1,0,8
18,6,free,1,247,motor,5,5,1,0.782,1,0,8
18,6,free,1,248,motor,1,1,1,0.421,1,0,8
18,6,free,1,249,motor,2,2,1,0.448,1,0,8
18,6,free,1,250,motor,8,8,1,0.411,1,0,8
18,6,free,1,251,motor,5,5,1,0.392,1,0,8
18,6,free,1,252,motor,3,3,1,0.577,1,0,8
18,6,free,1,253,motor,2,2,1,0.339,1,0,8
18,6,free,1,254,motor,4,4,1,0.413,1,0,8
18,6,free,1,255,motor,8,8,1,0.409,1,0,8
18,6,free,1,256,motor,6,6,1,0.599,1,0,8
18,6,free,1,257,motor,3,3,1,0.671,1,0,8
18,6,free,1,258,motor,7,7,1,0.468,1,0,8
18,6,free,1,259,motor,5,5,1,0.812,1,0,8
18,6,free,1,260,motor,6,6,1,0.583,1,0,8
18,6,free,1,261,motor,3,3,1,0.534,1,0,8
18,6,free,1,262,motor,6,6,1,0.477,1,0,8
18,6,free,1,263,motor,7,7,1,0.474,1,0,8
18,6,free,1,264,motor,6,6,1,0.667,1,0,8
18,6,free,1,265,motor,7,7,1,0.276,1,0,8
18,6,free,1,266,motor,2,2,1,0.624,1,0,8
18,6,free,1,267,motor,2,2,1,0.384,1,0,8
18,6,free,1,268,motor,8,8,1,0.679,1,0,8
18,6,free,1,269,motor,6,6,1,0.466,1,0,8
18,6,free,1,270,motor,7,7,1,0.430,1,0,8
18,6,free,1,271,motor,8,8,1,0.412,1,0,8
18,6,free,1,272,motor,2,2,1,0.671,1,0,8
18,6,free,1,273,motor,1,1,1,0.431,1,0,8
18,6,free,1,274,motor,5,5,1,0.586,1,0,8
18,6,free,1,275,motor,7,7,1,0.477,1,0,8
18,6,free,1,276,motor,1,1,1,0.607,1,0,8
18,6,free,1,277,motor,4,4,1,0.427,1,0,8
18,6,free,1,278,motor,5,5,1,0.471,1,0,8
18,6,free,1,279,motor,3,3,1,0.613,1,0,8
18,6,free,1,280,motor,6,6,1,0.562,1,0,8
18,6,free,1,281,motor,5,5,1,0.483,1,0,8
18,6,free,1,282,motor,7,7,1,0.498,1,0,8
18,6,free,1,283,motor,7,7,1,0.337,1,0,8
18,6,free,1,284,motor,1,1,1,0.648,1,0,8
18,6,free,1,285,motor,1,1,1,0.297,1,0,8
18,6,free,1,286,motor,3,3,1,0.487,1,0,8
18,6,free,1,287,motor,4,4,1,0.420,1,0,8
18,6,free,1,288,motor,8,8,1,0.472,1,0,8
18,6,free,1,289,motor,6,6,1,0.423,1,0,8
18,6,free,1,290,motor,8,8,1,0.343,1,0,8
18,6,free,1,291,motor,3,3,1,0.466,1,0,8
18,6,free,1,292,motor,5,6,0,0.354,1,0,8
18,6,free,1,292,motor,5,5,1,0.112,2,0,8
18,6,free,1,293,motor,5,5,1,0.407,1,0,8
18,6,free,1,294,motor,6,6,1,0.469,1,0,8
18,6,free,1,295,motor,3,3,1,0.457,1,0,8
18,6,free,1,296,motor,7,7,1,0.469,1,0,8
18,6,free,1,297,motor,5,6,0,0.481,1,0,8
18,6,free,1,297,motor,5,5,1,0.185,2,0,8
18,6,free,1,298,motor,4,4,1,0.354,1,0,8
18,6,free,1,299,motor,7,7,1,0.592,1,0,8
18,6,free,1,300,motor,1,1,1,0.541,1,0,8
18,6,free,1,301,motor,4,4,1,0.555,1,0,8
18,6,free,1,302,motor,6,6,1,0.514,1,0,8
18,6,free,1,303,motor,3,3,1,0.577,1,0,8
18,6,free,1,304,motor,5,5,1,0.431,1,0,8
18,6,free,1,305,motor,1,1,1,0.527,1,0,8
18,6,free,1,306,motor,8,8,1,0.377,1,0,8
18,6,free,1,307,motor,7,7,1,0.448,1,0,8
18,6,free,1,308,motor,4,4,1,0.471,1,0,8
18,6,free,1,309,motor,4,4,1,0.294,1,0,8
18,6,free,1,310,motor,8,8,1,0.405,1,0,8
18,6,free,1,311,motor,3,3,1,0.613,1,0,8
18,6,free,1,312,motor,4,4,1,0.472,1,0,8
18,6,free,1,313,motor,8,8,1,0.527,1,0,8
18,6,free,1,314,motor,3,3,1,0.388,1,0,8
18,6,free,1,315,motor,1,1,1,0.447,1,0,8
18,6,free,1,316,motor,7,7,1,0.476,1,0,8
18,6,free,1,317,motor,8,8,1,0.432,1,0,8
18,6,free,1,318,motor,7,7,1,0.484,1,0,8
18,6,free,1,319,motor,5,5,1,0.412,1,0,8
18,6,free,1,320,motor,5,5,1,0.283,1,0,8
18,6,free,1,321,motor,4,4,1,0.577,1,0,8
18,6,free,1,322,motor,6,6,1,0.534,1,0,8
18,6,free,1,323,motor,2,2,1,0.529,1,0,8
18,6,free,1,324,motor,4,4,1,0.469,1,0,8
18,6,free,1,325,motor,4,4,1,0.357,1,0,8
18,6,free,1,326,motor,2,2,1,0.679,1,0,8
18,6,free,1,327,motor,3,3,1,0.457,1,0,8
18,6,free,1,328,motor,5,5,1,0.506,1,0,8
18,6,free,1,329,motor,7,7,1,0.466,1,0,8
18,6,free,1,330,motor,7,7,1,0.351,1,0,8
18,6,free,1,331,motor,3,3,1,0.541,1,0,8
18,6,free,1,332,motor,1,1,1,0.373,1,0,8
18,6,free,1,333,motor,2,2,1,0.495,1,0,8
18,6,free,1,334,motor,5,5,1,0.464,1,0,8
18,6,free,1,335,motor,2,2,1,0.456,1,0,8
18,6,free,1,336,motor,5,5,1,0.335,1,0,8
18,6,free,1,337,motor,7,7,1,0.430,1,0,8
18,6,free,1,338,motor,4,4,1,0.490,1,0,8
18,6,free,1,339,motor,4,4,1,0.339,1,0,8
18,6,free,1,340,motor,2,2,1,0.839,1,0,8
18,6,free,1,341,motor,7,6,0,0.584,1,0,8
18,6,free,1,341,motor,7,7,1,0.072,2,0,8
18,6,free,1,342,motor,5,5,1,0.467,1,0,8
18,6,free,1,343,motor,4,4,1,0.370,1,0,8
18,6,free,1,344,motor,3,3,1,0.399,1,0,8
18,6,free,1,345,motor,8,8,1,0.400,1,0,8
18,6,free,1,346,motor,6,6,1,0.500,1,0,8
18,6,free,1,347,motor,4,4,1,0.377,1,0,8
18,6,free,1,348,motor,7,7,1,0.402,1,0,8
18,6,free,1,349,motor,4,4,1,0.465,1,0,8
18,6,free,1,350,motor,8,8,1,0.668,1,0,8
18,6,free,1,351,motor,1,1,1,0.424,1,0,8
18,6,free,1,352,motor,6,7,0,0.391,1,0,8
18,6,free,1,352,motor,6,6,1,0.104,2,0,8
18,6,free,1,353,motor,5,5,1,0.419,1,0,8
18,6,free,1,354,motor,6,6,1,0.470,1,0,8
18,6,free,1,355,motor,5,5,1,0.453,1,0,8
18,6,free,1,356,motor,8,8,1,0.590,1,0,8
18,6,free,1,357,motor,2,2,1,0.496,1,0,8
18,6,free,1,358,motor,5,5,1,0.455,1,0,8
18,6,free,1,359,motor,1,1,1,0.462,1,0,8
18,6,free,1,360,motor,2,2,1,0.423,1,0,8
18,6,free,1,361,motor,2,2,1,0.336,1,0,8
18,6,free,1,362,motor,4,4,1,0.438,1,0,8
18,6,free,1,363,motor,6,6,1,0.499,1,0,8
18,6,free,1,364,motor,6,6,1,0.375,1,0,8
18,6,free,1,365,motor,2,2,1,0.466,1,0,8
18,6,free,1,366,motor,6,6,1,0.529,1,0,8
18,6,free,1,367,motor,1,1,1,0.469,1,0,8
18,6,free,1,368,motor,1,1,1,0.304,1,0,8
18,6,free,1,369,motor,6,6,1,0.467,1,0,8
18,6,free,1,370,motor,7,7,1,0.441,1,0,8
18,6,free,1,371,motor,4,4,1,0.462,1,0,8
18,6,free,1,372,motor,7,7,1,0.616,1,0,8
18,6,free,1,373,motor,2,2,1,0.512,1,0,8
18,6,free,1,374,motor,5,5,1,0.445,1,0,8
18,6,free,1,375,motor,6,6,1,0.380,1,0,8
18,6,free,1,376,motor,3,3,1,0.540,1,0,8
18,6,free,1,377,motor,5,5,1,0.449,1,0,8
18,6,free,1,378,motor,8,8,1,0.413,1,0,8
18,6,free,1,379,motor,3,3,1,0.494,1,0,8
18,6,free,1,380,motor,8,8,1,0.385,1,0,8
18,6,free,1,381,motor,6,6,1,0.464,1,0,8
18,6,free,1,382,motor,5,5,1,0.382,1,0,8
18,6,free,1,383,motor,1,1,1,0.430,1,0,8
18,6,free,1,384,motor,6,5,0,0.471,1,0,8
18,6,free,1,384,motor,6,7,0,0.082,2,0,8
18,6,free,1,384,motor,6,6,1,0.334,3,0,8
18,6,free,1,385,motor,1,1,1,0.649,1,0,8
18,6,free,1,386,motor,7,7,1,0.557,1,0,8
18,6,free,1,387,motor,2,2,1,0.490,1,0,8
18,6,free,1,388,motor,6,6,1,0.595,1,0,8
18,6,free,1,389,motor,1,1,1,0.460,1,0,8
18,6,free,1,390,motor,1,1,1,0.313,1,0,8
18,6,free,1,391,motor,6,6,1,0.650,1,0,8
18,6,free,1,392,motor,5,5,1,0.448,1,0,8
18,6,free,1,393,motor,3,3,1,0.536,1,0,8
18,6,free,1,394,motor,6,6,1,0.545,1,0,8
18,6,free,1,395,motor,8,8,1,0.400,1,0,8
18,6,free,1,396,motor,5,5,1,0.560,1,0,8
18,6,free,1,397,motor,3,3,1,0.491,1,0,8
18,6,free,1,398,motor,4,4,1,0.420,1,0,8
18,6,free,1,399,motor,1,1,1,0.331,1,0,8
18,6,free,1,400,motor,8,8,1,0.527,1,0,8
18,6,free,1,401,motor,5,5,1,0.477,1,0,8
18,6,free,1,402,motor,4,4,1,0.409,1,0,8
18,6,free,1,403,motor,7,7,1,0.542,1,0,8
18,6,free,1,404,motor,6,6,1,0.369,1,0,8
18,6,free,1,405,motor,5,5,1,0.341,1,0,8
18,6,free,1,406,motor,2,2,1,0.504,1,0,8
18,6,free,1,407,motor,5,5,1,0.401,1,0,8
18,6,free,1,408,motor,3,3,1,0.510,1,0,8
18,6,free,1,409,motor,6,6,1,0.567,1,0,8
18,6,free,1,410,motor,4,4,1,0.639,1,0,8
18,6,free,1,411,motor,7,7,1,0.595,1,0,8
18,6,free,1,412,motor,8,8,1,0.449,1,0,8
18,6,free,1,413,motor,2,2,1,0.558,1,0,8
18,6,free,1,414,motor,4,4,1,0.571,1,0,8
18,6,free,1,415,motor,5,5,1,0.538,1,0,8
18,6,free,1,416,motor,5,5,1,0.743,1,0,8
18,6,free,1,417,motor,6,6,1,0.397,1,0,8
18,6,free,1,418,motor,1,1,1,0.687,1,0,8
18,6,free,1,419,motor,2,2,1,0.451,1,0,8
18,6,free,1,420,motor,8,8,1,0.429,1,0,8
18,6,free,1,421,motor,4,4,1,0.543,1,0,8
18,6,free,1,422,motor,1,1,1,0.429,1,0,8
18,6,free,1,423,motor,6,6,1,0.511,1,0,8
18,6,free,1,424,motor,4,4,1,0.639,1,0,8
18,6,free,1,425,motor,7,7,1,0.684,1,0,8
18,6,free,1,426,motor,6,6,1,0.545,1,0,8
18,6,free,1,427,motor,2,2,1,0.504,1,0,8
18,6,free,1,428,motor,5,5,1,0.413,1,0,8
18,6,free,1,429,motor,1,1,1,0.410,1,0,8
18,6,free,1,430,motor,8,8,1,0.368,1,0,8
18,6,free,1,431,motor,1,1,1,0.370,1,0,8
18,6,free,1,432,motor,2,2,1,0.433,1,0,8
18,6,free,1,433,motor,6,6,1,0.559,1,0,8
18,6,free,1,434,motor,8,8,1,0.370,1,0,8
18,6,free,1,435,motor,1,1,1,0.432,1,0,8
18,6,free,1,436,motor,3,3,1,0.591,1,0,8
18,6,free,1,437,motor,1,1,1,0.406,1,0,8
18,6,free,1,438,motor,8,8,1,0.390,1,0,8
18,6,free,1,439,motor,7,7,1,0.507,1,0,8
18,6,free,1,440,motor,8,8,1,0.364,1,0,8
18,6,free,1,441,motor,2,2,1,0.557,1,0,8
18,6,free,1,442,motor,3,3,1,0.464,1,0,8
18,6,free,1,443,motor,3,3,1,0.305,1,0,8
18,6,free,1,444,motor,1,1,1,0.385,1,0,8
18,6,free,1,445,motor,3,3,1,0.389,1,0,8
18,6,free,1,446,motor,6,6,1,0.423,1,0,8
18,6,free,1,447,motor,5,5,1,0.402,1,0,8
18,6,free,1,448,motor,2,2,1,0.656,1,0,8
18,6,free,1,449,motor,2,2,1,0.278,1,0,8
18,6,free,1,450,motor,7,7,1,0.496,1,0,8
18,6,free,1,451,motor,5,5,1,0.354,1,0,8
18,6,free,1,452,motor,6,6,1,0.441,1,0,8
18,6,free,1,453,motor,4,4,1,0.666,1,0,8
18,6,free,1,454,motor,6,6,1,0.564,1,0,8
18,6,free,1,455,motor,6,6,1,0.360,1,0,8
18,6,free,1,456,motor,3,3,1,0.466,1,0,8
18,6,free,1,457,motor,2,2,1,0.384,1,0,8
18,6,free,1,458,motor,3,3,1,0.502,1,0,8
18,6,free,1,459,motor,6,6,1,0.520,1,0,8
18,6,free,1,460,motor,2,2,1,0.485,1,0,8
18,6,free,1,461,motor,6,6,1,0.424,1,0,8
18,6,free,1,462,motor,3,3,1,0.519,1,0,8
18,6,free,1,463,motor,4,4,1,0.457,1,0,8
